state_and_capital,geo_zone,item,date,average_price
Oyo,South West,Small Cylinder (5KG),2019-04-01,1790.3808446455498
Oyo,South West,Small Cylinder (5KG),2019-05-01,1926.6666666666667
Oyo,South West,Small Cylinder (5KG),2019-06-01,1857.63800904977
Oyo,South West,Small Cylinder (5KG),2019-07-01,1900
Oyo,South West,Small Cylinder (5KG),2019-08-01,1839.28
Oyo,South West,Small Cylinder (5KG),2019-09-01,1865.6448431996537
Oyo,South West,Small Cylinder (5KG),2019-10-01,1865.6448431996519
Oyo,South West,Small Cylinder (5KG),2019-11-01,1846.2643701041923
Oyo,South West,Small Cylinder (5KG),2019-12-01,1866.6666666666667
Oyo,South West,Small Cylinder (5KG),2020-01-01,1880.89473684211
Oyo,South West,Small Cylinder (5KG),2020-02-01,1852.9932132142494
Oyo,South West,Small Cylinder (5KG),2020-03-01,1810.71428571429
Oyo,South West,Small Cylinder (5KG),2020-04-01,1858.2399090424037
Oyo,South West,Small Cylinder (5KG),2020-05-01,1864.0096074750404
Oyo,South West,Small Cylinder (5KG),2020-06-01,1858.8810924475913
Oyo,South West,Small Cylinder (5KG),2020-07-01,1858.9847202713718
Oyo,South West,Small Cylinder (5KG),2020-08-01,1858.9847202713734
Oyo,South West,Small Cylinder (5KG),2020-09-01,1857.2555695665026
Oyo,South West,Small Cylinder (5KG),2020-10-01,1742.85714285714
Oyo,South West,Small Cylinder (5KG),2020-11-01,1716.66666666667
Oyo,South West,Small Cylinder (5KG),2020-12-01,1691.6666666666667
Oyo,South West,Small Cylinder (5KG),2021-01-01,1737.64705882353
Oyo,South West,Small Cylinder (5KG),2021-02-01,1907.142857142857
Oyo,South West,Small Cylinder (5KG),2021-03-01,1979.4117647058824
Oyo,South West,Small Cylinder (5KG),2021-04-01,2011.78571428571
Oyo,South West,Small Cylinder (5KG),2021-05-01,1982.3529411764705
Oyo,South West,Small Cylinder (5KG),2021-06-01,1887.34677407542
Oyo,South West,Small Cylinder (5KG),2021-07-01,1849.687809390669
Oyo,South West,Small Cylinder (5KG),2021-08-01,1848.9151687417832
Oyo,South West,Small Cylinder (5KG),2021-09-01,2661.764705882353
Oyo,South West,Small Cylinder (5KG),2021-10-01,2904.34332787096
Oyo,South West,Small Cylinder (5KG),2021-11-01,3615
Oyo,South West,Small Cylinder (5KG),2021-12-01,3619.4444444444443
Oyo,South West,Small Cylinder (5KG),2022-01-01,3637.541666666666
Oyo,South West,Small Cylinder (5KG),2022-02-01,3706.42857142857
Oyo,South West,Small Cylinder (5KG),2022-03-01,3789.285714285714
Oyo,South West,Small Cylinder (5KG),2022-04-01,3632.3529411764707
Oyo,South West,Small Cylinder (5KG),2022-05-01,3738.33333333333
Oyo,South West,Small Cylinder (5KG),2022-06-01,4470
Oyo,South West,Small Cylinder (5KG),2022-07-01,4575
Oyo,South West,Small Cylinder (5KG),2022-08-01,4633.33333333333
Oyo,South West,Small Cylinder (5KG),2022-09-01,4693.75
Oyo,South West,Small Cylinder (5KG),2022-10-01,4695.33333333333
Oyo,South West,Small Cylinder (5KG),2022-11-01,4796.42857142857
Oyo,South West,Small Cylinder (5KG),2022-12-01,4748.68421052632
Oyo,South West,Small Cylinder (5KG),2023-01-23,4760.76923076923
Oyo,South West,Small Cylinder (5KG),2023-02-23,4767.85714285714
Oyo,South West,Small Cylinder (5KG),2023-03-23,4767.87
Oyo,South West,Small Cylinder (5KG),2023-04-23,4800
Oyo,South West,Small Cylinder (5KG),2023-05-23,4534.375
Oyo,South West,Small Cylinder (5KG),2023-06-23,4129.07
Plateau,North Central,Small Cylinder (5KG),2019-01-01,1870
Plateau,North Central,Small Cylinder (5KG),2019-02-01,1910
Plateau,North Central,Small Cylinder (5KG),2019-03-01,1870
Plateau,North Central,Small Cylinder (5KG),2019-04-01,2000
Plateau,North Central,Small Cylinder (5KG),2019-05-01,1875
Plateau,North Central,Small Cylinder (5KG),2019-06-01,1850
Plateau,North Central,Small Cylinder (5KG),2019-07-01,1950
Plateau,North Central,Small Cylinder (5KG),2019-08-01,1916.66
Plateau,North Central,Small Cylinder (5KG),2019-09-01,1805
Plateau,North Central,Small Cylinder (5KG),2019-10-01,1850
Plateau,North Central,Small Cylinder (5KG),2019-11-01,1883.3333333333333
Plateau,North Central,Small Cylinder (5KG),2019-12-01,1862.5
Plateau,North Central,Small Cylinder (5KG),2020-01-01,1862.5
Plateau,North Central,Small Cylinder (5KG),2020-02-01,1885.611403307102
Plateau,North Central,Small Cylinder (5KG),2020-03-01,1866.66666666667
Plateau,North Central,Small Cylinder (5KG),2020-04-01,1883.313106570229
Plateau,North Central,Small Cylinder (5KG),2020-05-01,1873.9021374191627
Plateau,North Central,Small Cylinder (5KG),2020-06-01,1873.8106778924887
Plateau,North Central,Small Cylinder (5KG),2020-07-01,1812.5
Plateau,North Central,Small Cylinder (5KG),2020-08-01,1870
Plateau,North Central,Small Cylinder (5KG),2020-09-01,1860.5879421708514
Plateau,North Central,Small Cylinder (5KG),2020-10-01,1700
Plateau,North Central,Small Cylinder (5KG),2020-11-01,1783
Plateau,North Central,Small Cylinder (5KG),2020-12-01,1800
Plateau,North Central,Small Cylinder (5KG),2021-01-01,1750
Plateau,North Central,Small Cylinder (5KG),2021-02-01,1850
Plateau,North Central,Small Cylinder (5KG),2021-03-01,1933.3333333333333
Plateau,North Central,Small Cylinder (5KG),2021-04-01,2060
Plateau,North Central,Small Cylinder (5KG),2021-05-01,1885.19206715415
Plateau,North Central,Small Cylinder (5KG),2021-06-01,1846.1159318341752
Plateau,North Central,Small Cylinder (5KG),2021-07-01,2160
Plateau,North Central,Small Cylinder (5KG),2021-08-01,2440
Plateau,North Central,Small Cylinder (5KG),2021-09-01,2687.5
Plateau,North Central,Small Cylinder (5KG),2021-10-01,2600
Plateau,North Central,Small Cylinder (5KG),2021-11-01,3266.6666666666665
Plateau,North Central,Small Cylinder (5KG),2021-12-01,3219.29033733891
Plateau,North Central,Small Cylinder (5KG),2022-01-01,3775
Plateau,North Central,Small Cylinder (5KG),2022-02-01,3825
Plateau,North Central,Small Cylinder (5KG),2022-03-01,3975
Plateau,North Central,Small Cylinder (5KG),2022-04-01,3775
Plateau,North Central,Small Cylinder (5KG),2022-05-01,3866.6666666666665
Plateau,North Central,Small Cylinder (5KG),2022-06-01,4350
Plateau,North Central,Small Cylinder (5KG),2022-07-01,4650
Plateau,North Central,Small Cylinder (5KG),2022-08-01,4666.66666666667
Plateau,North Central,Small Cylinder (5KG),2022-09-01,4700
Plateau,North Central,Small Cylinder (5KG),2022-10-01,4710
Plateau,North Central,Small Cylinder (5KG),2022-11-01,4887.5
Plateau,North Central,Small Cylinder (5KG),2022-12-01,4917.5
Plateau,North Central,Small Cylinder (5KG),2023-01-23,4945.5
Plateau,North Central,Small Cylinder (5KG),2023-02-23,4887.5
Plateau,North Central,Small Cylinder (5KG),2023-03-23,4887.52
Plateau,North Central,Small Cylinder (5KG),2023-04-23,4900.15
Plateau,North Central,Small Cylinder (5KG),2023-05-23,4850
Plateau,North Central,Small Cylinder (5KG),2023-06-23,4594.03
Rivers,South South,Small Cylinder (5KG),2019-01-01,2205.63157894737
Rivers,South South,Small Cylinder (5KG),2019-02-01,2300
Rivers,South South,Small Cylinder (5KG),2019-03-01,2129.54545454545
Rivers,South South,Small Cylinder (5KG),2019-04-01,2247.0588235294117
Rivers,South South,Small Cylinder (5KG),2019-05-01,2294.1176470588234
Rivers,South South,Small Cylinder (5KG),2019-06-01,2195.54545454545
Rivers,South South,Small Cylinder (5KG),2019-07-01,2150
Rivers,South South,Small Cylinder (5KG),2019-08-01,2172.772727272725
Rivers,South South,Small Cylinder (5KG),2019-09-01,1970
Rivers,South South,Small Cylinder (5KG),2019-10-01,2053.84983439646
Rivers,South South,Small Cylinder (5KG),2019-11-01,2154.141901789232
Rivers,South South,Small Cylinder (5KG),2019-12-01,2162.428699478924
Rivers,South South,Small Cylinder (5KG),2020-01-01,2084.17647058824
Rivers,South South,Small Cylinder (5KG),2020-02-01,2157.5065932660286
Rivers,South South,Small Cylinder (5KG),2020-03-01,2089.41176470588
Rivers,South South,Small Cylinder (5KG),2020-04-01,2011.764705882353
Rivers,South South,Small Cylinder (5KG),2020-05-01,2122.9795539992274
Rivers,South South,Small Cylinder (5KG),2020-06-01,2109.3079462321666
Rivers,South South,Small Cylinder (5KG),2020-07-01,2102.2762552494946
Rivers,South South,Small Cylinder (5KG),2020-08-01,2130
Rivers,South South,Small Cylinder (5KG),2020-09-01,2094.8736656546685
Rivers,South South,Small Cylinder (5KG),2020-10-01,2105.63038146846
Rivers,South South,Small Cylinder (5KG),2020-11-01,2110.00390566823
Rivers,South South,Small Cylinder (5KG),2020-12-01,2101.3429297901457
Rivers,South South,Small Cylinder (5KG),2021-01-01,2086.66666666667
Rivers,South South,Small Cylinder (5KG),2021-02-01,2038.888888888889
Rivers,South South,Small Cylinder (5KG),2021-03-01,2091.6720887966094
Rivers,South South,Small Cylinder (5KG),2021-04-01,2186.66666666667
Rivers,South South,Small Cylinder (5KG),2021-05-01,2106.443662895566
Rivers,South South,Small Cylinder (5KG),2021-06-01,2105.0714996611378
Rivers,South South,Small Cylinder (5KG),2021-07-01,2104.7188467563174
Rivers,South South,Small Cylinder (5KG),2021-08-01,2104.922524107119
Rivers,South South,Small Cylinder (5KG),2021-09-01,2102.8461098652856
Rivers,South South,Small Cylinder (5KG),2021-10-01,2183.51184817054
Rivers,South South,Small Cylinder (5KG),2021-11-01,3745
Rivers,South South,Small Cylinder (5KG),2021-12-01,3935.714285714286
Rivers,South South,Small Cylinder (5KG),2022-01-01,3955.392857142857
Rivers,South South,Small Cylinder (5KG),2022-02-01,4050.33333333333
Rivers,South South,Small Cylinder (5KG),2022-03-01,4105.18525932818
Rivers,South South,Small Cylinder (5KG),2022-04-01,3803
Rivers,South South,Small Cylinder (5KG),2022-05-01,3717.5
Rivers,South South,Small Cylinder (5KG),2022-06-01,4167.631578947368
Rivers,South South,Small Cylinder (5KG),2022-07-01,4358.333333333333
Rivers,South South,Small Cylinder (5KG),2022-08-01,4263.333333333333
Rivers,South South,Small Cylinder (5KG),2022-09-01,4171.875
Rivers,South South,Small Cylinder (5KG),2022-10-01,4177.77777777778
Rivers,South South,Small Cylinder (5KG),2022-11-01,4382.5
Rivers,South South,Small Cylinder (5KG),2022-12-01,4207.27272727273
Rivers,South South,Small Cylinder (5KG),2023-01-23,4210
Rivers,South South,Small Cylinder (5KG),2023-02-23,4204.44444444444
Rivers,South South,Small Cylinder (5KG),2023-03-23,4204.45
Rivers,South South,Small Cylinder (5KG),2023-04-23,4250
Rivers,South South,Small Cylinder (5KG),2023-05-23,3949
Rivers,South South,Small Cylinder (5KG),2023-06-23,3594.44444444444
Sokoto,North West,Small Cylinder (5KG),2019-01-01,2000
Sokoto,North West,Small Cylinder (5KG),2019-02-01,2080
Sokoto,North West,Small Cylinder (5KG),2019-03-01,2100
Sokoto,North West,Small Cylinder (5KG),2019-04-01,2075
Sokoto,North West,Small Cylinder (5KG),2019-05-01,2075
Sokoto,North West,Small Cylinder (5KG),2019-06-01,2075
Sokoto,North West,Small Cylinder (5KG),2019-07-01,2075
Sokoto,North West,Small Cylinder (5KG),2019-08-01,2075
Sokoto,North West,Small Cylinder (5KG),2019-09-01,2053.1881088580167
Sokoto,North West,Small Cylinder (5KG),2019-10-01,2053.188108858015
Sokoto,North West,Small Cylinder (5KG),2019-11-01,2057.683787336297
Sokoto,North West,Small Cylinder (5KG),2019-12-01,2058.2726970358367
Sokoto,North West,Small Cylinder (5KG),2020-01-01,2025
Sokoto,North West,Small Cylinder (5KG),2020-02-01,2066.782454355663
Sokoto,North West,Small Cylinder (5KG),2020-03-01,1981.81818181818
Sokoto,North West,Small Cylinder (5KG),2020-04-01,1890
Sokoto,North West,Small Cylinder (5KG),2020-05-01,2039.8022664607813
Sokoto,North West,Small Cylinder (5KG),2020-06-01,2036.8962130411405
Sokoto,North West,Small Cylinder (5KG),2020-07-01,2033.7526603952226
Sokoto,North West,Small Cylinder (5KG),2020-08-01,2033.7526603952226
Sokoto,North West,Small Cylinder (5KG),2020-09-01,2026.9582628818816
Sokoto,North West,Small Cylinder (5KG),2020-10-01,1980
Sokoto,North West,Small Cylinder (5KG),2020-11-01,1900
Sokoto,North West,Small Cylinder (5KG),2020-12-01,1920
Sokoto,North West,Small Cylinder (5KG),2021-01-01,1840
Sokoto,North West,Small Cylinder (5KG),2021-02-01,1977.8636803353102
Sokoto,North West,Small Cylinder (5KG),2021-03-01,2000
Sokoto,North West,Small Cylinder (5KG),2021-04-01,2066.6666666666665
Sokoto,North West,Small Cylinder (5KG),2021-05-01,2200
Sokoto,North West,Small Cylinder (5KG),2021-06-01,2175
Sokoto,North West,Small Cylinder (5KG),2021-07-01,2010.3876319457643
Sokoto,North West,Small Cylinder (5KG),2021-08-01,2008.452705740111
Sokoto,North West,Small Cylinder (5KG),2021-09-01,2860
Sokoto,North West,Small Cylinder (5KG),2021-10-01,3000
Sokoto,North West,Small Cylinder (5KG),2021-11-01,3720
Sokoto,North West,Small Cylinder (5KG),2021-12-01,3610.59338145744
Sokoto,North West,Small Cylinder (5KG),2022-01-01,3628.6463483647267
Sokoto,North West,Small Cylinder (5KG),2022-02-01,3650
Sokoto,North West,Small Cylinder (5KG),2022-03-01,3700
Sokoto,North West,Small Cylinder (5KG),2022-04-01,3000
Sokoto,North West,Small Cylinder (5KG),2022-05-01,3700
Sokoto,North West,Small Cylinder (5KG),2022-06-01,3981.25
Sokoto,North West,Small Cylinder (5KG),2022-07-01,4083.3333333333335
Sokoto,North West,Small Cylinder (5KG),2022-08-01,4083.3333333333335
Sokoto,North West,Small Cylinder (5KG),2022-09-01,4125
Sokoto,North West,Small Cylinder (5KG),2022-10-01,4235
Sokoto,North West,Small Cylinder (5KG),2022-11-01,4262.5
Sokoto,North West,Small Cylinder (5KG),2022-12-01,4270
Sokoto,North West,Small Cylinder (5KG),2023-01-23,4281.66666666667
Sokoto,North West,Small Cylinder (5KG),2023-02-23,4282.66666666667
Sokoto,North West,Small Cylinder (5KG),2023-03-23,4291.666666666667
Sokoto,North West,Small Cylinder (5KG),2023-04-23,4450
Sokoto,North West,Small Cylinder (5KG),2023-05-23,4583.333333333333
Sokoto,North West,Small Cylinder (5KG),2023-06-23,4183.33333333333
Taraba,North East,Small Cylinder (5KG),2019-01-01,2153
Taraba,North East,Small Cylinder (5KG),2019-02-01,2300
Taraba,North East,Small Cylinder (5KG),2019-03-01,2350
Taraba,North East,Small Cylinder (5KG),2019-04-01,2267.6666666666665
Taraba,North East,Small Cylinder (5KG),2019-05-01,2300
Taraba,North East,Small Cylinder (5KG),2019-06-01,2250
Taraba,North East,Small Cylinder (5KG),2019-07-01,2275
Taraba,North East,Small Cylinder (5KG),2019-08-01,2262.5
Taraba,North East,Small Cylinder (5KG),2019-09-01,2192.341050326805
Taraba,North East,Small Cylinder (5KG),2019-10-01,2192.3410503268033
Taraba,North East,Small Cylinder (5KG),2019-11-01,2209.1809649092143
Taraba,North East,Small Cylinder (5KG),2019-12-01,2227.5702064337142
Taraba,North East,Small Cylinder (5KG),2020-01-01,2275
Taraba,North East,Small Cylinder (5KG),2020-02-01,2258.0122755579246
Taraba,North East,Small Cylinder (5KG),2020-03-01,2300
Taraba,North East,Small Cylinder (5KG),2020-04-01,2250.511146615067
Taraba,North East,Small Cylinder (5KG),2020-05-01,2249.0873919411965
Taraba,North East,Small Cylinder (5KG),2020-06-01,2244.895893785294
Taraba,North East,Small Cylinder (5KG),2020-07-01,2244.471074609547
Taraba,North East,Small Cylinder (5KG),2020-08-01,2244.471074609549
Taraba,North East,Small Cylinder (5KG),2020-09-01,2240.4513396755406
Taraba,North East,Small Cylinder (5KG),2020-10-01,2244.5078703430268
Taraba,North East,Small Cylinder (5KG),2020-11-01,2244.507870343029
Taraba,North East,Small Cylinder (5KG),2020-12-01,2254.109473749035
Taraba,North East,Small Cylinder (5KG),2021-01-01,2254.109473749035
Taraba,North East,Small Cylinder (5KG),2021-02-01,2252.377279974126
Taraba,North East,Small Cylinder (5KG),2021-03-01,2251.908332256594
Taraba,North East,Small Cylinder (5KG),2021-04-01,2247.9463764809097
Taraba,North East,Small Cylinder (5KG),2021-05-01,2247.7327776193592
Taraba,North East,Small Cylinder (5KG),2021-06-01,2247.6199299271266
Taraba,North East,Small Cylinder (5KG),2021-07-01,2247.847082087633
Taraba,North East,Small Cylinder (5KG),2021-08-01,2248.128645154193
Taraba,North East,Small Cylinder (5KG),2021-09-01,2248.4337116090783
Taraba,North East,Small Cylinder (5KG),2021-10-01,2349.10019162153
Taraba,North East,Small Cylinder (5KG),2021-11-01,3300
Taraba,North East,Small Cylinder (5KG),2021-12-01,3600
Taraba,North East,Small Cylinder (5KG),2022-01-01,3617.9999999999995
Taraba,North East,Small Cylinder (5KG),2022-02-01,3621.59300875875
Taraba,North East,Small Cylinder (5KG),2022-03-01,3650
Taraba,North East,Small Cylinder (5KG),2022-04-01,3750
Taraba,North East,Small Cylinder (5KG),2022-05-01,4000
Taraba,North East,Small Cylinder (5KG),2022-06-01,4400
Taraba,North East,Small Cylinder (5KG),2022-07-01,4550
Taraba,North East,Small Cylinder (5KG),2022-08-01,4925.43741382559
Taraba,North East,Small Cylinder (5KG),2022-09-01,4500
Taraba,North East,Small Cylinder (5KG),2022-10-01,4575
Taraba,North East,Small Cylinder (5KG),2022-11-01,4600
Taraba,North East,Small Cylinder (5KG),2022-12-01,4610
Taraba,North East,Small Cylinder (5KG),2023-01-23,4630
Taraba,North East,Small Cylinder (5KG),2023-02-23,4650
Taraba,North East,Small Cylinder (5KG),2023-03-23,4600
Taraba,North East,Small Cylinder (5KG),2023-04-23,4650.15
Taraba,North East,Small Cylinder (5KG),2023-05-23,4500
Taraba,North East,Small Cylinder (5KG),2023-06-23,4106.42
Yobe,North East,Small Cylinder (5KG),2019-01-01,2250.33
Yobe,North East,Small Cylinder (5KG),2019-02-01,2352.558594805873
Yobe,North East,Small Cylinder (5KG),2019-03-01,2301.444297402936
Yobe,North East,Small Cylinder (5KG),2019-04-01,2301.444297402936
Yobe,North East,Small Cylinder (5KG),2019-05-01,2375
Yobe,North East,Small Cylinder (5KG),2019-06-01,2295
Yobe,North East,Small Cylinder (5KG),2019-07-01,2375
Yobe,North East,Small Cylinder (5KG),2019-08-01,2335
Yobe,North East,Small Cylinder (5KG),2019-09-01,2322.8002824708865
Yobe,North East,Small Cylinder (5KG),2019-10-01,2322.8002824708865
Yobe,North East,Small Cylinder (5KG),2019-11-01,2310.601476389204
Yobe,North East,Small Cylinder (5KG),2019-12-01,2315.6963771986225
Yobe,North East,Small Cylinder (5KG),2020-01-01,2321.2285314588607
Yobe,North East,Small Cylinder (5KG),2020-02-01,2327.23661368971
Yobe,North East,Small Cylinder (5KG),2020-03-01,2380
Yobe,North East,Small Cylinder (5KG),2020-04-01,2331.6512323601105
Yobe,North East,Small Cylinder (5KG),2020-05-01,2334.1863019342127
Yobe,North East,Small Cylinder (5KG),2020-06-01,2330.816987192313
Yobe,North East,Small Cylinder (5KG),2020-07-01,2333.82684838167
Yobe,North East,Small Cylinder (5KG),2020-08-01,2333.826848381672
Yobe,North East,Small Cylinder (5KG),2020-09-01,2330.33055007455
Yobe,North East,Small Cylinder (5KG),2020-10-01,2330.959173229722
Yobe,North East,Small Cylinder (5KG),2020-11-01,2330.959173229722
Yobe,North East,Small Cylinder (5KG),2020-12-01,2334.956533552541
Yobe,North East,Small Cylinder (5KG),2021-01-01,2334.9565335525426
Yobe,North East,Small Cylinder (5KG),2021-02-01,2336.1041919008535
Yobe,North East,Small Cylinder (5KG),2021-03-01,2336.8446801567547
Yobe,North East,Small Cylinder (5KG),2021-04-01,2333.2839227018453
Yobe,North East,Small Cylinder (5KG),2021-05-01,2333.4200318246567
Yobe,North East,Small Cylinder (5KG),2021-06-01,2333.356187338125
Yobe,North East,Small Cylinder (5KG),2021-07-01,2333.567912172536
Yobe,North East,Small Cylinder (5KG),2021-08-01,2333.5463354519375
Yobe,North East,Small Cylinder (5KG),2021-09-01,2333.5229608964237
Yobe,North East,Small Cylinder (5KG),2021-10-01,2433.78919245979
