state_and_capital,geo_zone,date,average_price
Plateau,North Central,2021-07-01,230
Plateau,North Central,2021-08-01,258
Plateau,North Central,2021-09-01,250
Plateau,North Central,2021-10-01,247.344459567607
Plateau,North Central,2021-11-01,272.5
Plateau,North Central,2021-12-01,296
Plateau,North Central,2022-01-01,321.25
Plateau,North Central,2022-02-01,355.4
Plateau,North Central,2022-03-01,500
Plateau,North Central,2022-04-01,687.5
Plateau,North Central,2022-05-01,690
Plateau,North Central,2022-06-01,736
Plateau,North Central,2022-07-01,866
Plateau,North Central,2022-08-01,827.5
Plateau,North Central,2022-09-01,832.5
Plateau,North Central,2022-10-01,856.25
Plateau,North Central,2022-11-01,865
Plateau,North Central,2022-12-01,841.666666666667
Plateau,North Central,2023-01-23,850
Plateau,North Central,2023-02-23,870
Plateau,North Central,2023-03-23,875.55
Plateau,North Central,2023-04-23,900.15
Plateau,North Central,2023-05-23,910
Plateau,North Central,2023-06-23,871.428571428571
Rivers,South South,2019-01-01,201.85714285714286
Rivers,South South,2019-02-01,211.1764705882353
Rivers,South South,2019-03-01,218
Rivers,South South,2019-04-01,218
Rivers,South South,2019-05-01,212.5625
Rivers,South South,2019-06-01,218
Rivers,South South,2019-07-01,204.0625
Rivers,South South,2019-08-01,214.28
Rivers,South South,2019-09-01,208
Rivers,South South,2019-10-01,214.44444444444446
Rivers,South South,2019-11-01,208.8125
Rivers,South South,2019-12-01,203.8125
Rivers,South South,2020-01-01,205.3125
Rivers,South South,2020-02-01,201.82142857142858
Rivers,South South,2020-03-01,206.76470588235293
Rivers,South South,2020-04-01,209.5868753588276
Rivers,South South,2020-05-01,208.90061351349482
Rivers,South South,2020-06-01,208.59831898773888
Rivers,South South,2020-07-01,204.0625
Rivers,South South,2020-08-01,197.066666666667
Rivers,South South,2020-09-01,203.58823529411765
Rivers,South South,2020-10-01,205.3125
Rivers,South South,2020-11-01,215.41176470588235
Rivers,South South,2020-12-01,205.46666666666667
Rivers,South South,2021-01-01,209.7058823529412
Rivers,South South,2021-02-01,211.3684210526316
Rivers,South South,2021-03-01,211.25
Rivers,South South,2021-04-01,220.14285714285714
Rivers,South South,2021-05-01,223.23529411764707
Rivers,South South,2021-06-01,228.52941176470588
Rivers,South South,2021-07-01,237.41176470588235
Rivers,South South,2021-08-01,247.625
Rivers,South South,2021-09-01,246
Rivers,South South,2021-10-01,259.25
Rivers,South South,2021-11-01,282.76190476190476
Rivers,South South,2021-12-01,301.53333333333336
Rivers,South South,2022-01-01,306.4375
Rivers,South South,2022-02-01,328.4
Rivers,South South,2022-03-01,615
Rivers,South South,2022-04-01,685.714285714286
Rivers,South South,2022-05-01,699.75
Rivers,South South,2022-06-01,726.6666666666666
Rivers,South South,2022-07-01,748
Rivers,South South,2022-08-01,733.3333333333334
Rivers,South South,2022-09-01,780.6666666666666
Rivers,South South,2022-10-01,775.8235294117648
Rivers,South South,2022-11-01,781.25
Rivers,South South,2022-12-01,810
Rivers,South South,2023-01-23,825.7142857142857
Rivers,South South,2023-02-23,811.25
Rivers,South South,2023-03-23,811.033333333333
Rivers,South South,2023-04-23,822.033333333333
Rivers,South South,2023-05-23,822.63
Rivers,South South,2023-06-23,818.888888888889
Sokoto,North West,2019-01-01,236
Sokoto,North West,2019-02-01,233.125
Sokoto,North West,2019-03-01,230
Sokoto,North West,2019-04-01,231.55
Sokoto,North West,2019-05-01,235.71428571428572
Sokoto,North West,2019-06-01,235.71428571428572
Sokoto,North West,2019-07-01,235.71428571428572
Sokoto,North West,2019-08-01,235.71
Sokoto,North West,2019-09-01,232.875
Sokoto,North West,2019-10-01,235.71428571428572
Sokoto,North West,2019-11-01,236.25
Sokoto,North West,2019-12-01,236
Sokoto,North West,2020-01-01,235
Sokoto,North West,2020-02-01,234.43896953350904
Sokoto,North West,2020-03-01,239.285714285714
Sokoto,North West,2020-04-01,249.28571428571428
Sokoto,North West,2020-05-01,239.16666666666666
Sokoto,North West,2020-06-01,235
Sokoto,North West,2020-07-01,235.3
Sokoto,North West,2020-08-01,236.87117442514707
Sokoto,North West,2020-09-01,237.06489968177075
Sokoto,North West,2020-10-01,232.5
Sokoto,North West,2020-11-01,228.75
Sokoto,North West,2020-12-01,233.33333333333334
Sokoto,North West,2021-01-01,220
Sokoto,North West,2021-02-01,210
Sokoto,North West,2021-03-01,235
Sokoto,North West,2021-04-01,247.5
Sokoto,North West,2021-05-01,259.2857142857143
Sokoto,North West,2021-06-01,241.42857142857142
Sokoto,North West,2021-07-01,250
Sokoto,North West,2021-08-01,266.25
Sokoto,North West,2021-09-01,231.1818181818182
Sokoto,North West,2021-10-01,235.3
Sokoto,North West,2021-11-01,235.3
Sokoto,North West,2021-12-01,235.3
Sokoto,North West,2022-01-01,225.72727272727272
Sokoto,North West,2022-02-01,250.727272727273
Sokoto,North West,2022-03-01,450
Sokoto,North West,2022-04-01,700
Sokoto,North West,2022-05-01,701
Sokoto,North West,2022-06-01,760
Sokoto,North West,2022-07-01,791.666666666667
Sokoto,North West,2022-08-01,790.666666666667
Sokoto,North West,2022-09-01,775
Sokoto,North West,2022-10-01,795
Sokoto,North West,2022-11-01,802
Sokoto,North West,2022-12-01,803
Sokoto,North West,2023-01-23,810
Sokoto,North West,2023-02-23,818.571428571429
Sokoto,North West,2023-03-23,821.428571428571
Sokoto,North West,2023-04-23,778.428571428571
Sokoto,North West,2023-05-23,780.33
Sokoto,North West,2023-06-23,748.571428571429
Taraba,North East,2019-01-01,226
Taraba,North East,2019-02-01,236.25
Taraba,North East,2019-03-01,237.142857142857
Taraba,North East,2019-04-01,238.24
Taraba,North East,2019-05-01,227.14285714285714
Taraba,North East,2019-06-01,250
Taraba,North East,2019-07-01,233.75
Taraba,North East,2019-08-01,250.75
Taraba,North East,2019-09-01,234.375
Taraba,North East,2019-10-01,212
Taraba,North East,2019-11-01,224.042742542191
Taraba,North East,2019-12-01,246.66666666666666
Taraba,North East,2020-01-01,254.28571428571428
Taraba,North East,2020-02-01,252.85714285714286
Taraba,North East,2020-03-01,243.33333333333334
Taraba,North East,2020-04-01,243.33333333333334
Taraba,North East,2020-05-01,239.03420165493716
Taraba,North East,2020-06-01,233.75
Taraba,North East,2020-07-01,238.7120961720907
Taraba,North East,2020-08-01,245.666666666667
Taraba,North East,2020-09-01,239.12175228962576
Taraba,North East,2020-10-01,239.12175228962576
Taraba,North East,2020-11-01,251.666666666667
Taraba,North East,2020-12-01,266
Taraba,North East,2021-01-01,251.66666666666666
Taraba,North East,2021-02-01,254.166666666667
Taraba,North East,2021-03-01,256
Taraba,North East,2021-04-01,246.3562817524203
Taraba,North East,2021-05-01,248
Taraba,North East,2021-06-01,247.36776958802324
Taraba,North East,2021-07-01,273
Taraba,North East,2021-08-01,276
Taraba,North East,2021-09-01,265.8333333333333
Taraba,North East,2021-10-01,280
Taraba,North East,2021-11-01,285.8333333333333
Taraba,North East,2021-12-01,298
Taraba,North East,2022-01-01,297.5
Taraba,North East,2022-02-01,319.166666666667
Taraba,North East,2022-03-01,450
Taraba,North East,2022-04-01,590
Taraba,North East,2022-05-01,650
Taraba,North East,2022-06-01,722.5
Taraba,North East,2022-07-01,764.166666666667
Taraba,North East,2022-08-01,766.666666666667
Taraba,North East,2022-09-01,787.5
Taraba,North East,2022-10-01,780
Taraba,North East,2022-11-01,782
Taraba,North East,2022-12-01,795
Taraba,North East,2023-01-23,807
Taraba,North East,2023-02-23,810
Taraba,North East,2023-03-23,815.714285714286
Taraba,North East,2023-04-23,890.714285714286
Taraba,North East,2023-05-23,915.5
Taraba,North East,2023-06-23,899.23
Yobe,North East,2019-01-01,225
Yobe,North East,2019-02-01,235
Yobe,North East,2019-03-01,239
Yobe,North East,2019-04-01,239.22
Yobe,North East,2019-05-01,227.6
Yobe,North East,2019-06-01,207.6
Yobe,North East,2019-07-01,214
Yobe,North East,2019-08-01,205
Yobe,North East,2019-09-01,216.5
Yobe,North East,2019-10-01,210.625
Yobe,North East,2019-11-01,220.49808005545708
Yobe,North East,2019-12-01,235
Yobe,North East,2020-01-01,230
Yobe,North East,2020-02-01,220
Yobe,North East,2020-03-01,212.5
Yobe,North East,2020-04-01,215
Yobe,North East,2020-05-01,217.68556789174963
Yobe,North East,2020-06-01,220
Yobe,North East,2020-07-01,227.5
Yobe,North East,2020-08-01,221.66666666666666
Yobe,North East,2020-09-01,213.33333333333334
Yobe,North East,2020-10-01,235
Yobe,North East,2020-11-01,223.33333333333334
Yobe,North East,2020-12-01,231.25
Yobe,North East,2021-01-01,215
Yobe,North East,2021-02-01,225.714285714286
Yobe,North East,2021-03-01,230
Yobe,North East,2021-04-01,231.25
Yobe,North East,2021-05-01,238
Yobe,North East,2021-06-01,225.88507266473457
Yobe,North East,2021-07-01,235
Yobe,North East,2021-08-01,208.33333333333334
Yobe,North East,2021-09-01,233.75
Yobe,North East,2021-10-01,227
Yobe,North East,2021-11-01,220
Yobe,North East,2021-12-01,226.61135873161132
Yobe,North East,2022-01-01,216.66666666666666
Yobe,North East,2022-02-01,240
Yobe,North East,2022-03-01,412
Yobe,North East,2022-04-01,535
Yobe,North East,2022-05-01,560
Yobe,North East,2022-06-01,675
Yobe,North East,2022-07-01,686.666666666667
Yobe,North East,2022-08-01,705
Yobe,North East,2022-09-01,725
Yobe,North East,2022-10-01,782
Yobe,North East,2022-11-01,782.8571428571429
Yobe,North East,2022-12-01,790
Yobe,North East,2023-01-23,811
Yobe,North East,2023-02-23,855
Yobe,North East,2023-03-23,868.5
Yobe,North East,2023-04-23,870.52
Yobe,North East,2023-05-23,894.285714285714
Yobe,North East,2023-06-23,831.428571428571
Zamfara,North West,2019-01-01,218.333333333333
Zamfara,North West,2019-02-01,227.27272727272728
Zamfara,North West,2019-03-01,224.4
Zamfara,North West,2019-04-01,225
Zamfara,North West,2019-05-01,223.75151515151506
Zamfara,North West,2019-06-01,210
Zamfara,North West,2019-07-01,210
Zamfara,North West,2019-08-01,214.58383838383835
Zamfara,North West,2019-09-01,213.63636363636363
Zamfara,North West,2019-10-01,215.5462080694531
Zamfara,North West,2019-11-01,210.714285714286
Zamfara,North West,2019-12-01,230
Zamfara,North West,2020-01-01,220.916666666667
Zamfara,North West,2020-02-01,227.27272727272728
Zamfara,North West,2020-03-01,233.75
Zamfara,North West,2020-04-01,233.75
Zamfara,North West,2020-05-01,220.15395950207989
Zamfara,North West,2020-06-01,219.85678708312497
Zamfara,North West,2020-07-01,220.69877650933935
Zamfara,North West,2020-08-01,214.642857142857
Zamfara,North West,2020-09-01,204.64285714285714
Zamfara,North West,2020-10-01,220.8267674841565
Zamfara,North West,2020-11-01,248
Zamfara,North West,2020-12-01,257.5
Zamfara,North West,2021-01-01,262.777777777778
Zamfara,North West,2021-02-01,268.777777777778
Zamfara,North West,2021-03-01,232.94967013260694
Zamfara,North West,2021-04-01,225
Zamfara,North West,2021-05-01,225
Zamfara,North West,2021-06-01,221.66666666666666
Zamfara,North West,2021-07-01,243.57142857142858
Zamfara,North West,2021-08-01,267.5
Zamfara,North West,2021-09-01,216.25
Zamfara,North West,2021-10-01,223.333333333333
Zamfara,North West,2021-11-01,250
Zamfara,North West,2021-12-01,250
Zamfara,North West,2022-01-01,235
Zamfara,North West,2022-02-01,260
Zamfara,North West,2022-03-01,546
Zamfara,North West,2022-04-01,700
Zamfara,North West,2022-05-01,704
Zamfara,North West,2022-06-01,750
Zamfara,North West,2022-07-01,750
Zamfara,North West,2022-08-01,768.333333333333
Zamfara,North West,2022-09-01,778
Zamfara,North West,2022-10-01,785
Zamfara,North West,2022-11-01,788
Zamfara,North West,2022-12-01,795
Zamfara,North West,2023-01-23,799
Zamfara,North West,2023-02-23,806
Zamfara,North West,2023-03-23,820
Zamfara,North West,2023-04-23,821.58
Zamfara,North West,2023-05-23,850.6
Zamfara,North West,2023-06-23,838.333333333333
